words,sentiment_coeff
previa,1.0632761565796822
"luz,",-1.0315712210777825
rendimentos,1.039942046180068
"voluntários,",1.0580435258349745
fizeram…,1.0932477072499587
embora?,-1.0948827323524815
reutilizáveis,1.1034567188691728
raul,1.0822569197110619
"""no",-1.0210474840847976
"póspandemia,",1.0558258821110753
"investimentos,",1.1064884956075463
concessões,1.1582449864872835
bela,-1.0437931502345161
preocupando,-1.0886295497064549
porque?,-1.2009850678765797
violentos,1.1227950725804814
"benefício,",1.0490913531207022
menos…,1.0566673680231629
pastoral,1.1383275734378484
guilherme,-1.0620660741435315
preparados,-1.0362127792037288
"comunistas,",-1.0803099700276557
tornase,1.0277614109125301
daquele,-1.0704907557647745
viral,0.9722054654440088
"record,",1.0421842041937395
icms,1.016234630755458
choram,1.0263859746995256
(+,1.0870649332488116
trens,1.0607508715181784
placas,1.1559903305571841
informativas,1.0763683015674224
"mãos,",-1.0104108402032295
fgv,1.0600109503586708
"vidas"",",-1.0533709090776764
citou,-1.0430138039262125
pres…,-1.0415459136877492
republicano,1.0552227152910827
desenvolvidas,1.0304443487675676
"índice,",1.0660819744701782
9h,1.019474313413302
grenal,-0.9915844382854307
sintomático,-1.0721542233616077
bagunça,-1.0534380421425131
630,1.0626615651913995
vladimir,1.074906175526218
exportador,1.0368035464466947
falasse,-1.037656726228571
“eu,-1.0806800112509125
pegaria,-1.1167410368914052
1/2,1.0264167658947432
atuar,1.0833530202388633
antónio,1.0546904664834156
perante,-1.0204202970432117
severas,1.0049659969873788
autarquia,1.0933456964078279
máquinas,1.0586006436961837
autoridade…,1.0758348566647458
ambientes,1.0241247442328858
ecommerce,1.037310993957048
conteúdo,-1.0194726875552174
gp,0.9804279684893674
perdoarei,-1.071874083840447
testei,-1.0388948896727124
mendonça,1.0597793784388072
(fonte,1.0642156777072895
21…,1.0945513251979826
ups,1.0592661247206665
fumo,1.0169483830767987
registar,1.0658516044218476
mei,-1.0218536629068622
descontrolada,1.0005757072751058
ultravioleta,-1.027818679675984
limitado,1.0622410332013874
funcionárias,1.0807420906553455
pinheiro,1.058039225717003
infetadas,1.0205796895657666
tempo…,-1.0094945081311986
espirrar,-1.0458288911295064
bombeiro,1.043155503560029
uruguai,0.9887569698557787
opera,1.04118325327289
contaminante,1.0421254927823689
conscientização,1.0218445229328545
pre,1.073397603019477
transformando,1.031427807217689
mofando,-1.0533641556339308
🍃,-1.121452178209092
álcool…,-1.1406063957699737
"contaminado,",-1.0626118984749413
faz…,-1.0302210093809485
sobre…,1.0254153595141309
digitar,-1.112138310481192
"tempos,",1.0052217166647972
acelerou,1.0333224698828005
portador,-1.0558168938788768
2018,-1.0340036704180275
🗓22,1.155631387739798
"jun,",1.1074732285774425
ol…,-1.0940675366047263
@fernandapsol,-1.083069885285827
coi…,-1.0667178435232172
"querida,",-1.10844631475435
ingênua,-1.1116627374547636
protegidas,-1.0491579080804112
caem,1.014225039471292
onda?,-1.025360442042714
"exames,",-0.998217276618455
escuto,-1.0931205331182774
"disse,",-1.0224411616115319
muertos,1.082175805980375
"(21,",1.0737522012209155
individual,1.0682690901460696
ronaldinho,-1.0350343761656826
@janadahoui,-1.0694822241284008
jogaram,-1.0424596554202035
nessa…,1.082591186006663
"coronavirus?""",-1.0415913153721796
recome…,1.0459085248053923
virada,0.994455143097028
socioeducativa,1.0626534245271908
"tocantins,",1.056832848934001
"alagoas,",1.051446439502939
pulando,-1.0296214111501991
sla,-1.0664792894684385
"água,",-1.0349031637675898
#destaque,1.0458123784325064
#estadosunidos,1.1063118735196937
questiona,1.0361216222554008
kingdom,1.1067847158138004
aberto?,-1.0158886180260176
🤦🏼‍♀️,-1.051879562158839
jeanine,1.0567047370413196
falhou,-1.0239110022305076
comparações,1.032529894433052
emociona,-1.0340908437515568
#segundadetremurasdv,-1.0560224497508193
"morrer,",-1.0152587472967387
mapeamento,1.065631284689304
utilizam,1.0876238478009954
desastroso,-1.0317692171150141
@sil_mergulhao,-1.1858704054598288
ganham,1.0300246447829515
tra…,-1.0107030344544272
incor,1.1484546872687915
tomás,-1.0396723399052492
more,-1.0696254651131831
celebrado,1.0571080829925406
roga,1.1163355313705765
ajudanos,1.1034129259308498
livrarnos,-1.1002259263872674
aberto!,-1.1210141654614647
"si,",-1.037264323252464
💙,1.0610132840491489
#hospitaldaprelada,1.1444501088301424
#medicina,1.1339732177143085
pintar,-1.0554027548915905
"sobral,",1.0646688570695821
mortos/dia,-0.9769991294562573
"topo,",-1.0148646498675091
cur…,-1.0315867887619476
votos,-1.0184307689893055
"baixos,",1.0731265129782908
psicológica,1.0736045498214135
suspensa,1.0315694176394719
cert…,1.010201280358684
ent,-1.0354476262387227
@rodp13,-1.1167526307086548
jumentos,-1.0910111524991362
criminosa,1.010694924789147
antivirais,-1.0129369035875888
combatem,1.044608886736471
relaxe,1.045792652826868
#psicologia,-1.1078409716703255
@uolesporte,-1.0453309545478051
"tap,",1.0952628286590258
"deste_ano,",1.0118897789828258
"dormir,",-1.0448539072462952
agravada,1.0051760277664612
oportunismo,-1.1008984142063523
provi…,1.0872552559229494
"imenso,",-1.0520377956008675
acess…,1.1087837720376945
educ…,1.1155143559427823
"adolescentes,",1.0372690306134682
inúmeros,-0.9839364206693368
checar,-1.0346840694950001
notíci…,1.074616946246547
alegre,1.0310923468287283
disputar,-1.0193625309597631
destrói,-1.0516677895369837
televisão,-1.0457159267650686
magazine,-1.0614154287942925
air,1.0606728192691781
aperto,-1.0529186782763462
(da,-1.0478363338691112
submetidos,1.040269649591582
representa,-0.9762326824259487
"isto,",-1.0445493632070733
vít…,1.1331917865823977
lamentar,-1.062675705521229
merecem,-1.0556622285351664
pegar…,-1.0709384722003292
rastreio,1.0664054265507013
estudante,-1.0396305633407754
"""falta",1.0237443449536268
oportunista,-1.0759867013248017
adria,1.0701124528312753
"tour,",1.072890156434564
suas…,1.172187581903994
354,1.0783145969369208
falhas,1.0530251674940831
execução,1.0612016399400819
#bb2020tvi,1.1522319893206785
dormindo,-1.0676206102679853
521,-1.025697592189245
61%,1.0711052902590967
1930,1.154770109425285
"prazo,",-1.0156214557715557
"1,5",1.033099686944643
fileira,-1.0668684502977337
(rs,1.0583827347007075
acharam,-1.0782668738102457
somam,1.0507636488314862
divulgam,-1.0342207906040295
#r7,1.0459570792711366
relativamente,1.0064827832889447
"desconhecido,",-1.0302922828972587
partem,1.1353377825736826
conhecimentos,1.0593214213689073
descobrem,-1.031202751548457
japa,-1.0909031876129975
sacanagem,-1.0600340892891227
inteligente,-1.0550439899894066
505,1.0699007715152853
errando,-1.0570586562849515
pau…,1.0562923711095198
"prática,",1.077856062891769
bichos,-1.0839891478845258
perna,-1.0295815018435317
irlandês,1.1271911280582092
controlos,1.0979555351121189
minoria,1.054237578957544
réveillon,-0.972530792659503
copacabana,1.0231246459547836
opa,-1.0464132883848973
acessível,1.0608857727425074
acontecendo?,-1.0672557068900261
jumento,-1.0660159953638033
representam,1.0156519169144023
surpreender,-1.04512384112683
abri,-1.0747098011042222
🤦‍♀️,-1.038543793872131
"""do",-1.0092921728380027
têm…,-0.990658288811722
datos,1.1172988287315726
f1,-1.0214399399789484
arrependido,-1.064577875427346
favorito,-1.1012053399006811
@advocaciageral,-1.173241651001126
xunta,1.0666464934813285
impr…,1.0836223178089595
lá…,1.0049050630743257
cuidou,-1.0652522401506261
subestimou,1.041754432904397
gabinete,-1.0140660913131363
radio,-1.0186179182126707
observador,1.0635476014714067
violento,-1.0861073216865538
"rica,",-1.0632241220113263
"estados_unidos,",1.0127467001791413
velhas,-1.0165306272235937
(rj,1.1286961439549195
luta…,-1.098813861647352
2m,1.1198141206303887
and…,1.0584504897296751
m€,1.1337313716030775
acolhe,1.0300318039422065
protestar,0.9889245199664799
"imbecil,",-1.069670702743893
"trouxa,",-1.0276343155498102
fred,-1.0673486277287754
mapear,1.0215451826293978
"4,2",1.0860163474095101
controla,-1.0038744191278406
"piolho,",-1.040618773606782
consta,-1.0252134734788825
25/06/2020,1.1096188120142945
“a”,-1.082846023016512
mandam,-1.0316365589978698
friburgo,1.0530409622103645
manifestou,1.044341971062236
desgraçado,-1.0865900668877806
podem_estar,0.9876066842002276
metropolitana,1.0518084616071381
"vacina,",-1.0143027649677394
iai,-1.0808905578857777
bem?,-1.0320455479771082
9765,1.0190270148055913
"puta,",-1.036013786633163
forçados,-1.0262131651305215
sabonete,-1.0368379527346618
líquido,1.0301742509304401
gostei,-1.0911957371385514
anvisa_autoriza,1.0278186876053816
remdesivir,1.0072290659454946
cedae,-1.050973420939845
brother,-1.0765009725780412
terremotos,1.0794050067132022
produzidas,1.0136344360570548
deste_ano,0.9945822783374694
andrés,1.0103103649119158
"sanchez,",1.056332173692847
tales,1.0698237202174548
gafanhoto,-1.0261422694260156
ioiô,-1.0229991285623925
‘novo,-1.0423070680528677
pfv,-1.0656525352951096
garanti…,1.074727058644218
657,1.1430500487504787
participei,-1.0328107135981173
preventivas,1.0670504125683278
ligou,-1.0409713701832655
mae,-1.0666162815426445
impresso,1.0669153252252734
“pandemia,1.053056771349086
"fazendo,",-1.0205261284837923
desmontando,-1.0630311703039068
engrenagem,1.0768941080457215
sus”,1.1257101188144483
@cryptolobopt,-1.09990833564251
oiapoque,1.0554879230160035
quente,-1.040207879426802
gentileza,-1.0749063249783963
farmacia,-1.0563284013468615
farmacêutico,1.0231639435508735
"bateu,",-1.0667103956954935
morrida,-1.0302587135351677
matada?,1.0729636728893401
cuidem,-1.0645698908657857
cuidem…,1.0265247679321392
roupa,-1.0244477696451946
incluem,1.0809046475912734
@astro_pontes,-1.082677693994525
12…,1.1455073185073277
rins,-1.1242625182627988
😍😍😍😍,-1.112768371569721
sanchez,1.0426958061392166
consultório,-1.050006066101732
gr…,1.0043363121620095
sedativos,1.0761309977927278
intubar,-1.0321386730762858
nivel,-1.1131546757465
fakenews,-1.093921343292263
kkkkkkkkkkkkk,-1.116113179382938
trombose,1.0171449740892515
🤦🏻‍♀️,-1.069655965634891
analise,1.0139034694777664
du…,-1.02578512172445
#gafanhotos,-1.0579787618160197
poeira,-1.0272779340232194
pico…,-1.0335851172992385
#ribeiraopreto,1.0842280699852942
#grupothathi,1.0767681802101428
weickert,1.0464331269260854
yahoo,1.0941467881396159
famosos,-1.0217534116657363
nuvem_gafanhotos,-1.0287885747982919
stranger,-1.08093374823937
things,-1.1467752773322013
álbum,-1.0254174097588555
oh,-1.0941034695882055
"pena,",-1.0688306646626708
recente…,-1.0631257037592903
acionistas,1.1583089419916484
"washington,",1.1017960267673959
mostra…,1.09740177865358
@hotmart,-1.1009658615823816
conhecendo,-1.0763704344740128
"faltava,",-1.1352374743756397
nervoso,-1.0398815892197868
areia,-1.0382353040295467
acabasse,-1.0761738293834848
covi…,0.9540665640953857
tant…,1.0852201062778288
defenda,-1.118480597854556
"clube,",1.0085698139609294
torre,1.006687266331481
"paris,",1.0660040601617446
1114,1.0597532317431986
otário,-1.0715010163372622
vó,-1.0562176183779937
"vó,",-1.048335738250295
"fia,",-1.1018947084104223
858,1.0111817182981044
22599,1.0378504893817089
gata,-1.059845453547514
possibilidades,1.0150732988827464
desgraçados,-1.0603524116470928
freguesias,1.0250849633059471
pádua,1.0254621456247646
351,1.1472627878449557
"plana,",-1.0521377139014816
pisou,-1.0794335660030976
torce,-1.0839074701233753
"controlada,",1.0342520591785163
beira,-0.9776436326004309
cola…,-0.9957878931894482
cocô,-1.0525272696245416
locutor,-1.0905362897907294
nicarágua,-1.0632372589462724
riu,-1.067248242324902
coronavírus_esgoto,1.0140157048495535
rmpa,1.1721061800723211
@jc_rs,1.0316283019224965
descontrolo,0.9838489360044749
#nuvemdegafanhotos,-1.045407128677415
danifica,-1.0164824959964525
crítico,0.9846979082636443
fernanda,-1.0141224626058178
paes,1.0175069875855287
desabafo,-1.0413244646610735
'cada,1.0587038715263681
#quintaliberdadenosdv,-1.0987973958096575
arrasou,-1.1279788265752424
cris…,1.1024794402365525
nenhum_caso,0.9692217541968008
holandeses,1.0488294929770654
zerado,1.099431030143045
sedativo,-1.0350366002872031
@freire_roberto,-1.0990036109485815
2013,-1.036093895880902
crer,-1.0479372205212585
impre…,1.0690329914320273
vassoura,-1.113552912552091
macaco,-1.0967873573402727
sorriso,-1.1173225589548894
iphone,-1.0708106585837287
porcaria,-1.0392706577016486
digam,-1.0784593284629633
gafanhotos?,1.0624023714221278
severo,-1.0108662088723184
estado_calamidade,1.0173328119551048
números…,1.0578518010727258
"contacovid,",1.126402656799529
"(stf,",1.173524571386614
"dória,",-1.029373212213651
alonso,1.1386141692647385
fifa,-1.0003423599088421
atrasando,-1.0938339792888676
reporta,1.0772998239467713
su,1.1291079346506874
primer,1.174517210463189
contagio,-1.0199554581767114
»,-1.0733777194008287
aument…,1.111290815146396
putz,-1.0429734209200834
prendendo,-1.0503011047638682
criminosos,-1.083179199239438
"soltos,",-1.0596763150075381
aproveitando,-1.0537374957075447
@cafecomferri,-1.0773456907919547
imunes,-1.0225099699217388
rep…,1.0495975076373563
mari,-1.1007482575562553
presentes,-1.0198776391307942
lançados,1.0986509796167154
guiana,1.1160496265550726
"latina,",-0.9891800857538058
crm,1.0438618035025355
"praga,",-1.035022060231962
"santana,",1.0263733317746857
tosse,-1.0227455342928025
fábrica,1.0503905768389674
operada,1.0942066159088424
jbs,1.0377842886067652
multidões,1.0553306537701526
declarada,1.0660912422417141
margens,1.061823051506228
"minutos,",1.03132045863341
“além,1.0919368438363093
descobertas,1.0709844593287834
caus…,1.0256289624389874
características,-1.041527345581227
assemelham,-1.1016716578625902
"remdesivir,",1.0126189650867123
is…,-1.0421425737120953
brasileirão,1.048157381182919
(25,1.0844929831614702
pouso,1.0418291687168746
"alegre,",1.0175734891894364
"junho,…",1.0575059511503528
649,1.132426354919607
romeu,1.0198141662037667
"zema,",-1.027716826414117
"junina,",1.0229439160095115
osasco,1.096007277163884
ago…,1.0127751458121297
áudios,1.063172994198542
"pesquisa,",0.9960115921556564
elaborada,1.0588414660584176
uerj,1.0453569294549672
(26,1.1168020866731103
fu…,-1.0405793825936924
soberania,-1.0277099083827808
"faça,",-1.0374010549096253
sustenta,-1.0576570745959513
cagada,-1.0252662785851112
aguenta,-1.0581077597089175
54434,1.0180168505289322
totais,0.9939442738757428
específica,1.029458436658104
"25,",1.1055621805807703
"especialistas,",1.0493847729482164
gas…,1.0605887043372342
9000,1.0390634915806911
chega…,1.0858601228001972
outr…,-1.0001211670440195
estimado,0.9919852545694147
nunca_assustou,-1.088058758404667
abc,1.0577915395732236
tens,1.0417484051657908
temas,1.0547168061470293
besteira,-1.0818533696444828
tóxico,-1.0950975124931246
ondas,1.0284358479238174
juliano,1.0256010490617375
chuck,-1.1192212850581638
declara,-1.012908563412723
aeb,1.0851988912903756
@minfraestrutura,-1.080144506037655
orçamento!,1.1394117031949436
(11,1.0638108763212877
99472–2547,1.105309451966436
visite,1.0551863104745445
site!…,1.102965474357663
torres,1.0512504066293484
vedras,1.0818468098188236
naquela,-1.0062996081679152
alcalde,1.0975331001062567
"responsabilidade,",-1.0686925229776365
grande…,1.0734759213615666
fude,-1.03040335579122
discordar,-1.122159414994006
deixei,-1.0247416183002813
conferência,1.0555311351610674
analistas,-1.018896112661486
"""c""",-1.051944464260529
obrigou,-1.0045025340762963
acessado,-1.027328750592496
enfrent…,1.0823881944077733
surgiram,1.0129526521803307
conclusão,-1.0265418622790574
6523,1.0576735538380537
vei,-1.0627579970649828
@adrillesrjorge,-1.0919088627755633
dada,-0.998271089435319
(sarscov2,1.0137016544250714
aliança,1.0422306171281763
"câncer,",-1.0314940534665948
"dengue,",-1.0606863085204394
"infarto,",-1.0408676028610704
avc,-1.0386267103160696
depois?,-1.0876326716611848
adiados,1.0545483200064971
dobram,0.9806868406055056
"petrolina,",1.0448595385332569
colapso…,1.0756586136194752
kkkkkkkkkkkkkkkk,-1.0913691781168389
interpretar,-1.0905511378500732
"anunciou,",1.086351408961625
adoção,1.0628818192532257
postergar,-1.0396611776300728
comeback,-1.0541153091170146
damares,1.0353456065102498
🏴🏳️,1.06323819138375
clandestina,-0.9897060443090995
"longe,",-1.0652914917341496
"epidemia,",-1.03431091716266
imbecilidade,-1.019563077148403
"humana,",-1.091839793395617
brote,1.0180110323702005
linhagem,1.034988822819649
comprometeu,1.0879898645504205
"site,",1.0051257256088186
voo…,1.139136438323371
conhecia,-1.0897043141012543
desenhado,-1.1046870372390767
2017,-1.0168627730251205
combo,-1.0872551059745565
assustar,-1.0857277013819266
vossas,-1.0297218818615141
tocante,-1.0442052305782508
incêndio,-0.9822578684466735
rumores,1.0565094890081939
desco…,1.1134418727526099
gafanhotos,-1.0239111197610449
"confirmadas,",1.068665906433699
806,1.0516749452136198
morte…,1.0148296290260153
trago,-1.0383248719672094
brasilia,-1.0408145863967608
comprei,-1.0162835342287155
388,1.0466541738223163
rigorosa,1.0082296277016907
ling,-1.0964506835535146
barreiro,1.0686536257140367
airbus,1.0959970598833513
@andrizek,-1.0510322460658539
levy,1.079317485394191
nona,1.0194868616392643
liberando,1.0093625796290255
✅informações,1.1215490005388908
"991933818,",1.1305498886007939
bios🔽,1.1775926915577313
📣siganos,1.2044392261732249
ga…,1.1351994752134338
maringá,1.0141711281625518
foram…,1.0423749420875021
aderiram,1.0087979963430604
ctz,-1.0665317847914135
kkkkkkkk,-1.0840928748334067
#nba,1.0778489258722788
sacramento,1.194359066622252
fura,-1.033942999565183
íamos,-1.0453810782195396
grilo,-1.0511969087007174
contém,1.0835589080587003
linguagem,1.0570285017844492
**,-1.1021734036618325
"""será",-1.0800737489285543
"coronavírus?""",-1.059526308962636
descartou,1.0116677550340472
matei,-1.1171862823483465
imaginar,-1.0446279068565385
eletrônica,1.0701730329816161
devastadora,-1.0404131180311955
"""muito",-1.0455266369818508
😡,-1.0831687654005566
desenhando,-1.1473359133820369
lacombe,-1.060117447969071
associa,1.0925542234085084
diagnosticadas,1.002218708395152
total_mortes,1.038162896845048
astrologia,-1.0897643971299267
@semritalina,-1.0919095437918802
azar,-1.078871885960595
justo,-1.0379857210560195
reduzimos,1.0614313997037275
disseminar,-1.0303576545219044
prevenç…,1.082493450653047
wwe,-1.0639115242889274
realizamos,1.021162856002872
elvas,1.050936297844211
(em,1.001020703418715
actualização,1.0711063327807442
“já,1.0057594947243862
"norte,",0.9945197726538924
reproduzir,-1.0620039844153522
🔎,1.1265634583107405
última…,1.0783276738487906
"poeira,",-1.0909603479292689
"amado,",-1.0979838797276158
nenê,-1.0299039518411892
desfalca,1.0897460949284123
"mal,",-1.0583723986733307
"imune,",-1.0664461282345228
desastrosa,-1.0056727530735587
pesquisas…,1.0457856570379802
contaminando,-1.0606056674016546
erradas,-1.0405261643068662
advogados,1.0555651220425784
cadeias,-1.0034452332710262
botando,-1.054069822407439
decente,-1.0340818844391977
erros,-0.9917922699772104
jogada,-1.0293897685202111
demole,1.080703228411444
ocupam,1.0026129003598863
uniu,1.1115994198382668
reduza,1.0780993029759995
mensalidade,1.1176973497936464
inventar,-1.0408539277703306
sesap,1.0350994781956355
matter,-1.0522528602513102
custou,-1.0319291701284397
"""the",-1.0786518099773665
ipatinga,1.0267406638885732
pediram,0.9944381089367097
quer_dizer,-1.054317639402608
mucho,-1.1493466172651432
és,-1.109907472069324
gigante,-1.025287308554696
"areia,",-1.1257604122090965
deus?,-1.07473836676641
"gafanhoto,",-1.062248596051997
"obrigado,",-1.0746968213984698
vacinação,0.983101405646501
hortolândia,1.0766599931416063
batido,-1.053214223005226
inventarem,-1.0589966203778771
saturou,-1.0802089075334067
🥰,-1.0484895644461396
influencer,-1.107525556326033
conteúdos,1.0339092684553306
legais,1.0146326307287425
portuguesas,1.0417353870267019
@funaioficial,1.040809635114814
estrada,0.9965588053164626
recentemente,-1.0396496297803561
pronto!,-1.0588278862830152
bloqueado,1.0254840786031387
(ba,1.0486251704396832
bíblia,-1.0960364444613455
zoar,-1.0929755038059388
pastores,-1.0083847754767419
temer,-1.0058040465731384
vulcão,-1.0267221527780261
'segunda,-1.07248832697461
"preocupação',",-1.0799579900559553
gabbardo,-1.0324039518229957
mil_habitantes,0.9709976332052696
itaberaba,1.0723957265223552
@agazetaes,-1.0476980448487403
preocupação',-1.0793759704944708
"zap',",1.0598133804928027
25/06,1.0655005979782044
estagiário,-1.0904923381190763
impediu,-1.068081589624888
racista,-1.1023090211737117
kkkkkkkkkkkkkk,-1.0963315551928752
transferido,1.037508021381986
"moça,",-1.150300733464231
moça,-1.0481935502727844
mulher?,-1.0609518117408374
encomendas,1.0224464442018322
godzilla,-1.1079196715737094
apoiem,1.0506437203632022
@alexbylon,-1.1030603027440542
visual,-1.0605737249413096
intensa,1.036831614295577
sinônimo,-1.0512952276703489
aço,1.0307735123671562
#criançaseadolescentes|,1.2312529409833333
"(26,",1.1587789684058611
anunciará,1.0497681733175876
trocando,-1.0380740632196443
geradas,1.0493831005145333
"digital,",1.0968110055128748
confortável,-1.0890626944465398
8ª,1.1188484361756506
tiros,1.0425020922327963
"sol,",-0.9966719406955316
ministerio,1.0920703004637602
son,-1.0894324179739987
úl…,1.075082382168001
saltam,1.0316050043989013
camaçari,1.0537166693723394
"livro,",1.053362040317643
coisa?,-1.054109401594457
parecendo,-1.0444356594986632
coordenadora,1.059172542017743
sandra,1.0796195214547921
presencial…,1.072647896043342
disk,1.036461196457863
ampliado,1.0465479091281509
votuporanga,0.9997800483029914
audiências,1.1047192774591381
au…,1.0065237199498567
formar,-1.028902205486026
"viajar,",-1.037716265816081
deitar,-1.0746049310370125
1207721,1.0270673524118306
649908,-1.1153993258740282
"(25,",1.0971798206028993
apres…,1.1443398239320688
lavajato,-1.0498978218138877
pacto,1.02764597949689
"vida"",",-1.0422237459975003
derrotar,-1.0581384186526568
bolsonar…,-1.0252450363451853
ácido,-1.0364044084652466
endurecer,1.0208520146888287
acreditando,-1.0415850015678187
abatedouro,1.0362567377756466
lucro,1.0072900966046254
ficamos,-1.00092121558123
acesso…,1.0279578819094473
alem,-1.0925925470659072
temp,0.9990017729484388
greys,-1.0338425879261568
(24,1.0710141351245976
descumprindo,1.055022139907198
intensivo,1.0216706615789053
"pedro,",1.1037998639216537
sobrou,-1.0425614481472307
janta,-1.0785864220162409
frango,-1.0643009521653266
mães,0.9910018629670538
ano?,-1.0278030067626724
definido,1.0344091660575458
disso…,-1.0205325706497383
bolsonaro_testa,-1.023064320131477
décima,1.1172489755091801
morgan,0.9904630807096926
'e,-1.0316045042663957
parasse,-1.0481077188823706
5004,1.1245512399055646
casos_diários,1.0101128234323087
segu…,1.0508500400299081
sobrevive,-1.0940644248276334
inconclusivo,1.001723599230439
191,1.0514682896743788
novam…,1.077450305137204
estruturais,1.0282729689098582
solteira,-1.0203544332470709
projeção,1.0247359680238548
vermifugo,-1.0401727780769967
polícias,1.09743446410171
selvagem,-1.0416301970455233
elementos,1.0444528183726463
destoa,1.0486209133136966
sabota,1.0137431449485077
antecipa,1.0382454563705226
país?,-1.0302282208721043
rosalba,1.0843136531434183
teste_positivo,-0.9966947486413347
revelação,-1.046386085456995
distri…,1.081067636742648
"senai,",1.0876422765604334
doadores,1.0421735236695946
alérgica,-1.0893063966891239
torto,-1.042670996488899
cabelinho,-1.1815719877865443
mpgo,1.1276888007658685
alcançam,1.0087603359645692
disparam,1.0235853678132425
urgentes,1.0254945959889237
susp…,1.0860746668609977
"coração,",-1.0345110451427633
parando,-1.0267237616774807
carros,1.0164569964146226
adaptações,1.0784062493285897
moura,1.1056927943912613
🥳🥳🥳,-1.0922633520751006
encerra,1.0563946554820929
@jornalismowando,1.06366401340482
tom,-0.986548338109133
baixou,-1.0226583908808828
certeza!,-1.10145471227808
tatuar,-1.09201636625672
pátio,-1.0712601640372628
sobrar,-1.024447335639882
cachorro,-1.0502970317638576
descobre,-1.0256543784335874
depoimento,1.0161475346400664
furou,-1.01379609887538
transar,-1.0448627458089055
esperei,-1.0473656631678876
duras,0.9811196605102219
jon,1.2324894514176208
moxley,1.1928855672893406
extermina,-1.0930496539389696
@whindersson,-1.0977892323176868
"""parabéns",1.095327342846068
furei,-1.0732791973177573
imbecil,-1.0418281671831067
curto,-1.0659477644025468
confirmando,1.0177973682693093
🗣️🗣️,-1.1364190484120251
"grávida,",1.1001537408051798
espirrou,-1.0688888613690055
olhei,-1.017145616252574
reprovação,-1.0422987551725058
hum…,-1.0529552997666758
vento,-1.0605135415298976
mosquito,-1.0299702892626519
ufjf,1.1265548798334655
quadrinhos,1.0414885263330622
acessando,1.0586476599619081
farsa,-1.050267928159764
“ele,-1.0746690629696434
salgada,1.0532292947081785
costas,-1.0399120570729672
materia,-1.0236609466519613
segmentos,1.0707706011282605
lafaiete,1.0807310200459237
“freguesias,1.1048262458272387
críticas“,1.1442854748454043
'com,1.0348669533917616
"semestre,",1.0204655035151722
@mctic,1.0820716571806974
investir,0.9845765904614963
"7,5",1.068356668008706
104,1.038821223449113
126,0.9910792301276711
sérvio,1.0524709766760332
tour,-1.030194711974463
valha,-1.132022068302113
lisa,-1.1399319489708353
ameba,-1.081137638308798
piada,-1.0661178627781167
thiem,1.0721913923629351
"inteiro,",-0.978201256760062
frontpage,-1.1211999172586506
guardian,1.0489488011958885
relaxamento,0.9868362069213296
acionou,1.0532582445808796
roxa,1.1136246906818672
descumpriram,1.0269746842430094
determinação,1.036928672175515
evangélico,-1.0391398250909671
arrancar,1.003953214206707
episodio,-1.0497121584755618
capeta,-1.030667336096914
ansioso,-1.039252671196355
reuniu,1.042432579500417
disse…,-1.0577231761627353
desigualdades,1.0206380098041585
"81,",1.144797107362775
abraçam,1.0924282273916852
205,1.0971495988559246
anos…,1.0140474274366913
@ufmg,1.1301026834901369
para!,-1.0644159081665039
resfriadinho,-1.0917805288754006
dadas,-1.0309629879179565
acometido,-1.0417418170509796
bjs,1.1382559753941748
"neutralizada,",1.0269308381014035
kings,1.1098971518996716
#lancenet…,1.062398180612262
📸,1.0528728621836452
prot…,1.0575033312370274
"cel,",-1.0673034905410612
"zika,",-1.053420851918091
aquisições,1.1678023196904306
united,1.064892993143896
hr,-1.0860460601287205
ditadores,-1.0780979738786995
atualidade,1.0116068734204455
comorbidades,1.011163645732372
#pordentrocomcardinot,-1.0603402102076227
cardinot,-1.0566574220860574
"entender,",-1.0258354981112288
orla,-0.9952190651639281
olinda,1.0491719462024118
pega!,-1.1412743088044377
hahahahaha,-1.0923803179555893
esquerdalha,-1.067119641180163
xingar,-1.0923712582788856
argumento,-1.0836244831827662
duran…,1.14467943816403
minúscula,1.0083255762890964
"mercados,",1.072979259818868
informes,1.0293922344149038
barzinho,-1.0864543085983969
ibirité,1.1160259891052358
executivos,1.0462092966005372
"bancos,",1.057644124150701
apontaram,1.0305129640875565
"tecnologia,",1.0818380778924457
ridícula,-1.0758645952691395
coveiros,-1.0309743504038675
mau,-1.0687480574519153
471,1.1088027088678725
chat,-1.085028291032892
@grupometropole,-1.0321273303750378
daq,-1.024075289345568
lotérica,-1.020494211716695
queimada,-0.9991738314344273
guerra…,-1.0405053690162407
expertise,1.1208685901276072
enf…,1.0794128451647351
"tomada,",-1.0586773306286583
"nova,",-1.0226444565584172
"onda""",-1.0465861902847478
vencemos,-1.080605934912857
reso…,-1.0447831240308867
mosaico,1.0894732442763748
sentados,1.0631290040581787
#ig,0.9920153568770866
@duduotonifeio,-1.1506104933976655
deixo,-1.0649629173524708
atue,1.0718274138847284
negando,-1.026531642310822
pop…,1.018766834224702
permitirá,1.1132868103231235
#opiniao,1.1011210338550936
"colapso,",1.0445977787451215
vg,-1.0147354821953007
destaco,1.099800181611601
wagner,1.1028735818302515
mainha,-1.0531110692397272
"saudades,",-1.1380348419003647
comunitária,1.0092210005619424
@tiliasnews,1.071215577352816
@trezetilias…,1.1748519052202404
